,created_at,favorite_count,followers_count,id_str,in_reply_to_screen_name,retweet_count,screen_name,text,URL,texto
2582,2016-05-30 12:58:49,0,1046,737267016801918976,,66,UniversidadesCD,"RT @PalomaSenadora: El Gobierno perdió el control del Catatumbo leelo en: Capitulación del Catatumbo por @PalomaValenciaL
https://t.co/aAKh…","[('https://t.co/aAKh…', '', 'https://t.co/aAKh…', '')]","RT @PalomaSenadora: El Gobierno perdió el control del Catatumbo leelo en: Capitulación del Catatumbo por @PalomaValenciaL
"
2498,2016-06-28 17:01:39,22,1046,747837377499045888,,51,UniversidadesCD,Mire Sen.@CLOPEZanalista a ud no fue a la que le hicieron reconocimiento x CUMPLIMIENTO fue a @CARLOSFMEJIA del #CD https://t.co/qcvl9mn3Nw,"[('https://t.co/qcvl9mn3Nw', '', 'https://t.co/qcvl9mn3Nw', '')]",Mire Sen.@CLOPEZanalista a ud no fue a la que le hicieron reconocimiento x CUMPLIMIENTO fue a @CARLOSFMEJIA del #CD 
2640,2016-05-15 00:41:31,0,1046,731645652401295360,,351,UniversidadesCD,RT @PaolaHolguin: Lo que hay son palabras desesperadas de un presidente que hoy carece de legitimidad y de gobernabilidad https://t.co/1Fi9…,"[('https://t.co/1Fi9…', '', 'https://t.co/1Fi9…', '')]",RT @PaolaHolguin: Lo que hay son palabras desesperadas de un presidente que hoy carece de legitimidad y de gobernabilidad 
2639,2016-05-15 00:51:55,0,1046,731648268510367744,,76,UniversidadesCD,"RT @OposicionCivil: Atentos, la indiferencia colapsa al país. #ResistenciaCivil https://t.co/6aWkrlwerU","[('https://t.co/6aWkrlwerU', '', 'https://t.co/6aWkrlwerU', '')]","RT @OposicionCivil: Atentos, la indiferencia colapsa al país. #ResistenciaCivil "
2488,2016-07-12 19:06:26,28,1046,752942209926885376,,85,UniversidadesCD,#SantosIgualQueMaduro en contra del pueblo y de las causas justas y a favor del terrorismo. https://t.co/K2IJCpLaQf,"[('https://t.co/K2IJCpLaQf', '', 'https://t.co/K2IJCpLaQf', '')]",#SantosIgualQueMaduro en contra del pueblo y de las causas justas y a favor del terrorismo. 
2630,2016-05-18 11:00:01,22,1046,732888464920870912,,42,UniversidadesCD,Que triste ver a nuestros héroes posando con el aliado de sus enemigos. Colombia al revés. #ResistenciaCivil https://t.co/QdEcNxC119,"[('https://t.co/QdEcNxC119', '', 'https://t.co/QdEcNxC119', '')]",Que triste ver a nuestros héroes posando con el aliado de sus enemigos. Colombia al revés. #ResistenciaCivil 
2638,2016-05-16 23:39:43,0,1046,732354874562760704,,616,UniversidadesCD,"RT @AlvaroUribeVel: Comunicado
Referencia: Carta del médico Rodrigo Londoño (Timoleón Jiménez), cabecilla de Farc

Los medios… https://t.co…","[('https://t.co…', '', 'https://t.co…', '')]","RT @AlvaroUribeVel: Comunicado
Referencia: Carta del médico Rodrigo Londoño (Timoleón Jiménez), cabecilla de Farc

Los medios… "
2518,2016-06-14 10:42:27,0,1046,742668516965421056,,2,UniversidadesCD,RT @OposicionCivil: @UniversidadesCD comprometidos con la #ResistenciaCivil https://t.co/7lxrh870Ej,"[('https://t.co/7lxrh870Ej', '', 'https://t.co/7lxrh870Ej', '')]",RT @OposicionCivil: @UniversidadesCD comprometidos con la #ResistenciaCivil 
2676,2016-05-01 03:03:59,7,1046,726608075860393984,,1,UniversidadesCD,Conversatorio #UniCD sobre proyectos y metas futuras #ConstruyendoPaís https://t.co/HtM7IMVSG5,"[('https://t.co/HtM7IMVSG5', '', 'https://t.co/HtM7IMVSG5', '')]",Conversatorio #UniCD sobre proyectos y metas futuras #ConstruyendoPaís 
2489,2016-07-09 23:25:31,0,1046,751920247389712384,,244,UniversidadesCD,RT @cmbustamante: ¿Por qué solo hay plata para los victimarios y no hay para las víctimas? Pregunta desplazada. #ResistenciaCivil https://t…,"[('https://t…', '', 'https://t…', '')]",RT @cmbustamante: ¿Por qué solo hay plata para los victimarios y no hay para las víctimas? Pregunta desplazada. #ResistenciaCivil 
2673,2016-05-02 00:37:46,0,1046,726933665608007680,,3,UniversidadesCD,RT @ColegiosCD: En la reunión con el grupo @UniversidadesCD. https://t.co/OezybeoU8V,"[('https://t.co/OezybeoU8V', '', 'https://t.co/OezybeoU8V', '')]",RT @ColegiosCD: En la reunión con el grupo @UniversidadesCD. 
2532,2016-06-12 22:19:50,0,1046,742119244586979328,,273,UniversidadesCD,RT @AlvaroUribeVel: 9. Firmamos por la paz contraria a la humillación a las Fuerzas Armadas de la Democracia sometidas al tribunal de la FA…,[],RT @AlvaroUribeVel: 9. Firmamos por la paz contraria a la humillación a las Fuerzas Armadas de la Democracia sometidas al tribunal de la FA…
2565,2016-06-05 02:41:20,44,1046,739285950405222400,,54,UniversidadesCD,"Recuerden colombianos, la recolección de firmas va hasta el 4 de agosto #FirmeXColombia #ResistenciaCivil https://t.co/7osgKoxO3g","[('https://t.co/7osgKoxO3g', '', 'https://t.co/7osgKoxO3g', '')]","Recuerden colombianos, la recolección de firmas va hasta el 4 de agosto #FirmeXColombia #ResistenciaCivil "
2587,2016-05-29 16:08:18,0,1046,736952315706511360,,84,UniversidadesCD,RT @OposicionCivil: Para qué vamos a firmar?? #ResistenciaCivil https://t.co/LgeOOoq9r8,"[('https://t.co/LgeOOoq9r8', '', 'https://t.co/LgeOOoq9r8', '')]",RT @OposicionCivil: Para qué vamos a firmar?? #ResistenciaCivil 
2490,2016-07-09 23:25:24,0,1046,751920217371058176,,37,UniversidadesCD,"RT @paoguerreroi: Mientras @JuanManSantos privilegia terroristas Colombia se llena de violencia. ""Valledupar insegura"": @Tatacabello 
https…",[],"RT @paoguerreroi: Mientras @JuanManSantos privilegia terroristas Colombia se llena de violencia. ""Valledupar insegura"": @Tatacabello 
"
2581,2016-05-30 12:59:38,0,1046,737267223497170944,,96,UniversidadesCD,"RT @ELTIEMPO: #Opinión ¿Cómo hacemos para que secuestrar vuelva a ser un delito grave en Colombia?"": María Isabel Rueda https://t.co/jFbimj…","[('https://t.co/jFbimj…', '', 'https://t.co/jFbimj…', '')]","RT @ELTIEMPO: #Opinión ¿Cómo hacemos para que secuestrar vuelva a ser un delito grave en Colombia?"": María Isabel Rueda "
2562,2016-06-05 15:28:18,0,1046,739478963702116352,,24,UniversidadesCD,RT @OposicionCivil: #ResistenciaCivil #FirmeXColombia https://t.co/xbRe2n5OP9,"[('https://t.co/xbRe2n5OP9', '', 'https://t.co/xbRe2n5OP9', '')]",RT @OposicionCivil: #ResistenciaCivil #FirmeXColombia 
2627,2016-05-18 15:36:02,0,1046,732957926713872384,,338,UniversidadesCD,"RT @AlvaroUribeVel: Comunicado sobre el anuncio de la desvinculación de menores de 15 años de las filas del grupo terrorista Farc

https://…","[('https://…', '', 'https://…', '')]","RT @AlvaroUribeVel: Comunicado sobre el anuncio de la desvinculación de menores de 15 años de las filas del grupo terrorista Farc

"
2606,2016-05-23 23:18:39,0,1046,734886287774220288,,66,UniversidadesCD,RT @paoguerreroi: Que bueno q en Holanda estan abriendo los ojos y publicando la realidad d la farsa de paz--&gt; https://t.co/9UBcOHhfWD http…,"[('https://t.co/9UBcOHhfWD', '', 'https://t.co/9UBcOHhfWD', '')]",RT @paoguerreroi: Que bueno q en Holanda estan abriendo los ojos y publicando la realidad d la farsa de paz--&gt;  
2473,2016-07-20 17:51:37,0,1046,755822483664695296,,45,UniversidadesCD,RT @OposicionCivil: #IndependenciaDeColombia es #ResistenciaCivil No desfallecer. https://t.co/iEcFdjjx2H,"[('https://t.co/iEcFdjjx2H', '', 'https://t.co/iEcFdjjx2H', '')]",RT @OposicionCivil: #IndependenciaDeColombia es #ResistenciaCivil No desfallecer. 
2608,2016-05-23 13:46:15,0,1046,734742239545556992,,196,UniversidadesCD,"RT @AlfredoRamosM: En 12 días, el sábado 4 de junio, comienza la recolección de firmas
#ResistenciaCivil https://t.co/pEfLD74KOc","[('https://t.co/pEfLD74KOc', '', 'https://t.co/pEfLD74KOc', '')]","RT @AlfredoRamosM: En 12 días, el sábado 4 de junio, comienza la recolección de firmas
#ResistenciaCivil "
2497,2016-07-04 15:05:32,17,1046,749982482012012544,,24,UniversidadesCD,Que suerte tenemos!! #FelizCumpleañosUribe https://t.co/GSrdKqFkea,"[('https://t.co/GSrdKqFkea', '', 'https://t.co/GSrdKqFkea', '')]",Que suerte tenemos!! #FelizCumpleañosUribe 
2585,2016-05-29 16:08:24,0,1046,736952340201234432,,45,UniversidadesCD,RT @OposicionCivil: Puntos para que asistan a firmar. #ResistenciaCivil https://t.co/7HTFaRInQg,"[('https://t.co/7HTFaRInQg', '', 'https://t.co/7HTFaRInQg', '')]",RT @OposicionCivil: Puntos para que asistan a firmar. #ResistenciaCivil 
2555,2016-06-08 22:34:03,0,1046,740673270870081536,,24,UniversidadesCD,"RT @OposicionCivil: Atentos #Bogotá, puntos de firmas #ResistenciaCivil https://t.co/5Y3DwpTiSt","[('https://t.co/5Y3DwpTiSt', '', 'https://t.co/5Y3DwpTiSt', '')]","RT @OposicionCivil: Atentos #Bogotá, puntos de firmas #ResistenciaCivil "
2596,2016-05-26 10:36:29,9,1046,735781648671744000,,27,UniversidadesCD,Con plastilina para mamertos!! https://t.co/JRn6T5M0sc,"[('https://t.co/JRn6T5M0sc', '', 'https://t.co/JRn6T5M0sc', '')]",Con plastilina para mamertos!! 
2622,2016-05-19 20:42:20,0,1046,733397398291091456,,191,UniversidadesCD,RT @FNAraujoR: Hoy las murallas de Cartagena dicen No+Santos #ResistenciaCivil https://t.co/dwy0gzwSoo,"[('https://t.co/dwy0gzwSoo', '', 'https://t.co/dwy0gzwSoo', '')]",RT @FNAraujoR: Hoy las murallas de Cartagena dicen No+Santos #ResistenciaCivil 
2583,2016-05-29 18:02:13,0,1046,736980984109932544,,177,UniversidadesCD,"RT @jflafaurie: Colombia no tiene Ministro de Defensa, es un acomodado burócrata: Abelardo de la Espriella. 

https://t.co/CPVaqnBI6y","[('https://t.co/CPVaqnBI6y', '', 'https://t.co/CPVaqnBI6y', '')]","RT @jflafaurie: Colombia no tiene Ministro de Defensa, es un acomodado burócrata: Abelardo de la Espriella. 

"
2592,2016-05-26 22:27:12,0,1046,735960503298760704,,33,UniversidadesCD,RT @PalomaValenciaL: Watch on #Periscope https://t.co/VGOrLKqAjr,"[('https://t.co/VGOrLKqAjr', '', 'https://t.co/VGOrLKqAjr', '')]",RT @PalomaValenciaL: Watch on #Periscope 
2529,2016-06-12 22:19:59,0,1046,742119282193076224,,221,UniversidadesCD,RT @AlvaroUribeVel: 12. Firmamos por la paz contraria a la impunidad que por falta de justicia no genera perdón,[],RT @AlvaroUribeVel: 12. Firmamos por la paz contraria a la impunidad que por falta de justicia no genera perdón
2635,2016-05-17 14:47:43,0,1046,732583379556798464,,192,UniversidadesCD,"RT @PalomaValenciaL: Esta es la Subcomisión para discutir proposiciones #ImpunidadParaAforados  la senadora q ""no roba"" todavía no llega ht…",[],"RT @PalomaValenciaL: Esta es la Subcomisión para discutir proposiciones #ImpunidadParaAforados  la senadora q ""no roba"" todavía no llega ht…"
2540,2016-06-12 22:19:33,0,1046,742119175095779328,,365,UniversidadesCD,RT @AlvaroUribeVel: 1. Firmamos por la paz que es contraria al aumento de la inseguridad y del narcotráfico que reaparecen como amenazas a…,[],RT @AlvaroUribeVel: 1. Firmamos por la paz que es contraria al aumento de la inseguridad y del narcotráfico que reaparecen como amenazas a…
2644,2016-05-14 17:10:35,19,1046,731532169835884544,,54,UniversidadesCD,Un mal Gobierno como el de @JuanManSantos desespera con la #ResistenciaCivil del pueblo. #SantosDesesperado https://t.co/eQWhLZMS8S,"[('https://t.co/eQWhLZMS8S', '', 'https://t.co/eQWhLZMS8S', '')]",Un mal Gobierno como el de @JuanManSantos desespera con la #ResistenciaCivil del pueblo. #SantosDesesperado 
