,created_at,favorite_count,followers_count,id_str,in_reply_to_screen_name,retweet_count,screen_name,text,URL,texto
2375,2016-10-02 13:41:29,1,1046,782576237218758656,,5,UniversidadesCD,"#HoyVotoNO para que el castrochavismo se de cuenta que en Colombia no la tiene fácil, q amamos nuestro país, sus instituciones, su libertad. https://t.co/2bGvuvfpxD","[('https://t.co/2bGvuvfpxD', '', 'https://t.co/2bGvuvfpxD', '')]","#HoyVotoNO para que el castrochavismo se de cuenta que en Colombia no la tiene fácil, q amamos nuestro país, sus instituciones, su libertad. "
2376,2016-10-02 13:37:42,1,1046,782575286412009472,,2,UniversidadesCD,"Colombianos con la fe en alto, hasta el último momento, por Colombia, por una verdadera paz. #HoyVotoNO https://t.co/9QWVcs0bnc","[('https://t.co/9QWVcs0bnc', '', 'https://t.co/9QWVcs0bnc', '')]","Colombianos con la fe en alto, hasta el último momento, por Colombia, por una verdadera paz. #HoyVotoNO "
2377,2016-10-02 13:34:59,3,1046,782574601423482880,,2,UniversidadesCD,#HoyVotoNo #VotoNoAlPlebiscito #PorLaPazVotoNo https://t.co/kJxu9nkvHI,"[('https://t.co/kJxu9nkvHI', '', 'https://t.co/kJxu9nkvHI', '')]",#HoyVotoNo #VotoNoAlPlebiscito #PorLaPazVotoNo 
2378,2016-10-02 13:33:26,4,1046,782574213421002752,,5,UniversidadesCD,"#HoyVotoNo por Colombia, por su futuro, por nuestra constitución, por nuestras FFMM,por la democracia, por las víctimas.. Etc https://t.co/BIACPSZhzG","[('https://t.co/BIACPSZhzG', '', 'https://t.co/BIACPSZhzG', '')]","#HoyVotoNo por Colombia, por su futuro, por nuestra constitución, por nuestras FFMM,por la democracia, por las víctimas.. Etc "
2379,2016-10-01 23:44:25,2,1046,782365582935093248,,1,UniversidadesCD,"El gobierno de @JuanManSantos y las Farc, están desesperados intentando engañar a la gente con más falsas promesas... Qué descaro https://t.co/keHjqPOFqi","[('https://t.co/keHjqPOFqi', '', 'https://t.co/keHjqPOFqi', '')]","El gobierno de @JuanManSantos y las Farc, están desesperados intentando engañar a la gente con más falsas promesas... Qué descaro "
2380,2016-10-01 18:56:12,0,1046,782293052039847936,,106,UniversidadesCD,"RT @OIZuluaga: Agradecemos en Bogotá el trabajo de todo el equipo, han tenido el coraje, la convicción y el compromiso con el país. #PorLaP…",[],"RT @OIZuluaga: Agradecemos en Bogotá el trabajo de todo el equipo, han tenido el coraje, la convicción y el compromiso con el país. #PorLaP…"
2381,2016-10-01 18:56:02,0,1046,782293008393928704,,224,UniversidadesCD,RT @OIZuluaga: Lo que uno registra recorriendo el país es que el NO está creciendo. La ciudadanía cada día conoce las implicaciones de acue…,[],RT @OIZuluaga: Lo que uno registra recorriendo el país es que el NO está creciendo. La ciudadanía cada día conoce las implicaciones de acue…
2382,2016-10-01 18:55:58,0,1046,782292992598110208,,3012,UniversidadesCD,RT @OIZuluaga: Santos me tildó de mentiroso en campaña presidencial por advertir que Timochenko estaría en el Congreso. ¿Quién miente? Esta…,[],RT @OIZuluaga: Santos me tildó de mentiroso en campaña presidencial por advertir que Timochenko estaría en el Congreso. ¿Quién miente? Esta…
2383,2016-10-01 18:55:37,0,1046,782292903347519488,,411,UniversidadesCD,"RT @CarlosHolmesTru: Desde Bogotá con mucho entusiasmo, alegría y esperanza avanza #CaravanaPorElNo #PorLaPazVotaNo @CeDemocratico https://…","[('https://…', '', 'https://…', '')]","RT @CarlosHolmesTru: Desde Bogotá con mucho entusiasmo, alegría y esperanza avanza #CaravanaPorElNo #PorLaPazVotaNo @CeDemocratico "
2384,2016-10-01 18:55:24,0,1046,782292850751004672,,168,UniversidadesCD,"RT @ThaniaVegaCD: @OIZuluaga lo advirtió, @JuanManSantos lo negó y hoy depende de nosotros decir #PorLaPazVotaNo @ThaniaVegaP @CeDemocratic…",[],"RT @ThaniaVegaCD: @OIZuluaga lo advirtió, @JuanManSantos lo negó y hoy depende de nosotros decir #PorLaPazVotaNo @ThaniaVegaP @CeDemocratic…"
2385,2016-10-01 18:55:11,0,1046,782292794534658048,,197,UniversidadesCD,RT @RCNbucaramanga: Marcha por el NO encabezada por el exprocurador @A_OrdonezM se toma las calles de #Bucaramanga https://t.co/848VfeOGcu,"[('https://t.co/848VfeOGcu', '', 'https://t.co/848VfeOGcu', '')]",RT @RCNbucaramanga: Marcha por el NO encabezada por el exprocurador @A_OrdonezM se toma las calles de #Bucaramanga 
2386,2016-10-01 18:55:03,1,1046,782292763480092672,,1,UniversidadesCD,#PorLaPazVotoNo https://t.co/vkg04WaFz7,"[('https://t.co/vkg04WaFz7', '', 'https://t.co/vkg04WaFz7', '')]",#PorLaPazVotoNo 
2387,2016-10-01 18:53:47,0,1046,782292443932811264,,1,UniversidadesCD,#PorLaPazVotoNo Colombia vota NO!! https://t.co/pmC1IdAs99,"[('https://t.co/pmC1IdAs99', '', 'https://t.co/pmC1IdAs99', '')]",#PorLaPazVotoNo Colombia vota NO!! 
2388,2016-10-01 15:42:06,1,1046,782244206245019648,,5,UniversidadesCD,Pedagogía por el No!! #ElDomingoVotoNo #PorLaPazVotaNO https://t.co/ludtOHEVvu,"[('https://t.co/ludtOHEVvu', '', 'https://t.co/ludtOHEVvu', '')]",Pedagogía por el No!! #ElDomingoVotoNo #PorLaPazVotaNO 
