,created_at,favorite_count,followers_count,id_str,in_reply_to_screen_name,retweet_count,screen_name,text,URL,texto
750,2016-07-20 17:35:17,0,1411,755818372907012096,,1358,123SalvoPatria,RT @AlvaroUribeVel: Dolor de Patria por la impunidad al terrorismo asesino de nuestros soldados y policías https://t.co/BvcFCHc0k3,"[('https://t.co/BvcFCHc0k3', '', 'https://t.co/BvcFCHc0k3', '')]",RT @AlvaroUribeVel: Dolor de Patria por la impunidad al terrorismo asesino de nuestros soldados y policías 
746,2016-07-20 17:35:38,0,1411,755818460735758336,,1030,123SalvoPatria,RT @AlvaroUribeVel: Dolor de Patria por impunidad al terrorismo asesino de nuestros soldados y policías. https://t.co/349mVTjhlg,"[('https://t.co/349mVTjhlg', '', 'https://t.co/349mVTjhlg', '')]",RT @AlvaroUribeVel: Dolor de Patria por impunidad al terrorismo asesino de nuestros soldados y policías. 
748,2016-07-20 17:35:29,0,1411,755818426032152576,,1006,123SalvoPatria,"RT @AlvaroUribeVel: Dolor de Patria por la impunidad al terrorismo asesino de nuestros soldados y policías, https://t.co/Iwswjxv1gN","[('https://t.co/Iwswjxv1gN', '', 'https://t.co/Iwswjxv1gN', '')]","RT @AlvaroUribeVel: Dolor de Patria por la impunidad al terrorismo asesino de nuestros soldados y policías, "
782,2016-05-23 02:27:14,0,1411,734571359762821120,,691,123SalvoPatria,"RT @JuanLozano_R: A una sola voz, empezando por el gobierno, debemos exigir el retorno inmediato de @saludhernandezm y que se respeten su i…",[],"RT @JuanLozano_R: A una sola voz, empezando por el gobierno, debemos exigir el retorno inmediato de @saludhernandezm y que se respeten su i…"
761,2016-07-01 22:07:45,0,1411,749001572680605696,,461,123SalvoPatria,RT @PaolaHolguin: Triste realidad: el mensaje que le está enviando el Gobierno Santos a los colombianos es ser narcoterrorista paga https:/…,[],RT @PaolaHolguin: Triste realidad: el mensaje que le está enviando el Gobierno Santos a los colombianos es ser narcoterrorista paga 
779,2016-05-30 22:21:21,0,1411,737408583827066880,,290,123SalvoPatria,RT @JuanLozano_R: Mi artículo de hoy sobre la república independiente del Catatumbo y el narco imperio que se está gestando https://t.co/lX…,"[('https://t.co/lX…', '', 'https://t.co/lX…', '')]",RT @JuanLozano_R: Mi artículo de hoy sobre la república independiente del Catatumbo y el narco imperio que se está gestando 
763,2016-06-23 17:50:18,0,1411,746037682619420672,,281,123SalvoPatria,RT @FedericoHoyos: Una de las muchas razones por las cuales no creo en la negociación en La Habana: tener a un dictador como garante. https…,[],RT @FedericoHoyos: Una de las muchas razones por las cuales no creo en la negociación en La Habana: tener a un dictador como garante. 
759,2016-07-11 19:40:22,0,1411,752588360498180096,,261,123SalvoPatria,"RT @InformantesTV: #AlAire “Sí, podemos decir que las Farc es un grupo narcotraficante”: @JFPerdomoTorres en #LosInformantes https://t.co/X…","[('https://t.co/X…', '', 'https://t.co/X…', '')]","RT @InformantesTV: #AlAire “Sí, podemos decir que las Farc es un grupo narcotraficante”: @JFPerdomoTorres en #LosInformantes "
789,2016-05-11 16:57:19,0,1411,730441670056132608,,260,123SalvoPatria,RT @mgomezmartinez: Que alguien me explique por favor cómo puede ser que @JuanManSantos presida un foro anti- corrupción? Será para enseñar…,[],RT @mgomezmartinez: Que alguien me explique por favor cómo puede ser que @JuanManSantos presida un foro anti- corrupción? Será para enseñar…
768,2016-06-21 20:40:54,0,1411,745355839796576256,,206,123SalvoPatria,RT @danielpalam: Esta es la gran diferencia entre el Pte @AlvaroUribeVel y #SantosTraidor #SantosAmenazaConImpuestos #SantosEsGuerra https:…,[],RT @danielpalam: Esta es la gran diferencia entre el Pte @AlvaroUribeVel y #SantosTraidor #SantosAmenazaConImpuestos #SantosEsGuerra 
