,created_at,favorite_count,followers_count,id_str,in_reply_to_screen_name,retweet_count,screen_name,text,URL,texto
2585,2016-04-20 22:35:15,0,2602,722916567256666112,,0,todosxlapazcol,Natalia es una cocinera que cree que una sana convivencia y actuar sin hacer daño a los demás es un #Actodepaz https://t.co/K3H1JETPYg,"[('https://t.co/K3H1JETPYg', '', 'https://t.co/K3H1JETPYg', '')]",Natalia es una cocinera que cree que una sana convivencia y actuar sin hacer daño a los demás es un #Actodepaz 
2575,2016-04-25 22:10:32,0,2602,724722285593157632,,0,todosxlapazcol,Terminar el conflicto armado logrará transformaciones que favorecerán las condiciones de vida de todas las personas https://t.co/LJ3R4M7UHv,"[('https://t.co/LJ3R4M7UHv', '', 'https://t.co/LJ3R4M7UHv', '')]",Terminar el conflicto armado logrará transformaciones que favorecerán las condiciones de vida de todas las personas 
2570,2016-04-28 22:01:49,0,2602,725807256684605440,,0,todosxlapazcol,Los invitamos a conocer la cronología del Proceso de paz en Colombia  https://t.co/3haNvL3mVG via @BBVA,"[('https://t.co/3haNvL3mVG', '', 'https://t.co/3haNvL3mVG', '')]",Los invitamos a conocer la cronología del Proceso de paz en Colombia   via @BBVA
2664,2016-03-01 19:15:54,0,2602,704747007068545024,,0,todosxlapazcol,"Los hombres construimos demasiados muros y no suficientes puentes.
#IsaacNewton @todosxlapazcol",[],"Los hombres construimos demasiados muros y no suficientes puentes.
#IsaacNewton @todosxlapazcol"
2615,2016-03-26 12:20:26,0,2602,713702145539833856,,0,todosxlapazcol,"Las fortalezas están en nuestras diferencias, no en nuestras similitudes  @todosxlapazcol https://t.co/DKsC2lxPe4","[('https://t.co/DKsC2lxPe4', '', 'https://t.co/DKsC2lxPe4', '')]","Las fortalezas están en nuestras diferencias, no en nuestras similitudes  @todosxlapazcol "
2597,2016-04-06 22:12:04,0,2602,717837304929378304,,0,todosxlapazcol,México apoyará a las regiones colombianas tras la paz entre Colombia y las FARC https://t.co/SeAAa2B6m5 via @eEamerica,"[('https://t.co/SeAAa2B6m5', '', 'https://t.co/SeAAa2B6m5', '')]",México apoyará a las regiones colombianas tras la paz entre Colombia y las FARC  via @eEamerica
2620,2016-03-23 21:05:27,0,2602,712747109141856256,,0,todosxlapazcol,"Santos: ‘La paz se logrará con o sin Uribe, prefiero mil veces que sea con él’ https://t.co/KO0XSsRnzz","[('https://t.co/KO0XSsRnzz', '', 'https://t.co/KO0XSsRnzz', '')]","Santos: ‘La paz se logrará con o sin Uribe, prefiero mil veces que sea con él’ "
2582,2016-04-22 10:01:20,0,2602,723451614607101952,,0,todosxlapazcol,Soldados de Colombia hacen peregrinación al Santo Sepulcro para orar por la paz https://t.co/BpX4CuyOhw vía @eldiariony,"[('https://t.co/BpX4CuyOhw', '', 'https://t.co/BpX4CuyOhw', '')]",Soldados de Colombia hacen peregrinación al Santo Sepulcro para orar por la paz  vía @eldiariony
2631,2016-03-18 10:15:23,0,2602,710771573846835200,,0,todosxlapazcol,"""Si quieres ir rápido camina solo, si quieres llegar lejos ve acompañado"".  La paz es un compromiso de todos. https://t.co/HqIBVYgb4O","[('https://t.co/HqIBVYgb4O', '', 'https://t.co/HqIBVYgb4O', '')]","""Si quieres ir rápido camina solo, si quieres llegar lejos ve acompañado"".  La paz es un compromiso de todos. "
2571,2016-04-27 21:55:29,0,2602,725443275457462272,,0,todosxlapazcol,"Nuestra responsabilidad es construir la paz entre todos, desde lo que somos y lo que hacemos día a día #todosxlapaz https://t.co/8a8x2vtWyi","[('https://t.co/8a8x2vtWyi', '', 'https://t.co/8a8x2vtWyi', '')]","Nuestra responsabilidad es construir la paz entre todos, desde lo que somos y lo que hacemos día a día #todosxlapaz "
2606,2016-03-30 21:35:19,0,2602,715291340440018944,,0,todosxlapazcol,Acelerar en puntos críticos de gobernanza para una paz sostenible https://t.co/pnKY3VQc5o,"[('https://t.co/pnKY3VQc5o', '', 'https://t.co/pnKY3VQc5o', '')]",Acelerar en puntos críticos de gobernanza para una paz sostenible 
2614,2016-03-26 20:20:25,0,2602,713822939003691008,,0,todosxlapazcol,Enviado de la UE para el proceso de Paz en Colombia pidió paciencia en negociaciones https://t.co/oiKP3iaoE6,"[('https://t.co/oiKP3iaoE6', '', 'https://t.co/oiKP3iaoE6', '')]",Enviado de la UE para el proceso de Paz en Colombia pidió paciencia en negociaciones 
2656,2016-03-05 10:55:21,0,2602,706070591124738048,,0,todosxlapazcol,La construcción de paz es a través de la tecnología y la innovación social con ideas de reconciliación y resiliencia https://t.co/nKrsxu9VZK,"[('https://t.co/nKrsxu9VZK', '', 'https://t.co/nKrsxu9VZK', '')]",La construcción de paz es a través de la tecnología y la innovación social con ideas de reconciliación y resiliencia 
2603,2016-04-01 10:30:35,0,2602,715848831460581376,,0,todosxlapazcol,Que nuestros niños con sonrisas y no con armas #Todosxlapaz https://t.co/M3lYCT5751,"[('https://t.co/M3lYCT5751', '', 'https://t.co/M3lYCT5751', '')]",Que nuestros niños con sonrisas y no con armas #Todosxlapaz 
2577,2016-04-24 21:01:13,0,2602,724342454183444480,,0,todosxlapazcol,Tener actitud ante la vida teniendo una posición de respeto y pensamiento por los demás es paz #pensamientosdepaz https://t.co/s5M4fa4JmZ,"[('https://t.co/s5M4fa4JmZ', '', 'https://t.co/s5M4fa4JmZ', '')]",Tener actitud ante la vida teniendo una posición de respeto y pensamiento por los demás es paz #pensamientosdepaz 
2637,2016-03-15 11:25:20,0,2602,709702015434231808,,0,todosxlapazcol,No hay imposibles cuando somos 48 millones de colombianos trabajando por el país que soñamos #TodosxLaPaz https://t.co/M21w7XnN8C,"[('https://t.co/M21w7XnN8C', '', 'https://t.co/M21w7XnN8C', '')]",No hay imposibles cuando somos 48 millones de colombianos trabajando por el país que soñamos #TodosxLaPaz 
2675,2016-02-26 15:03:12,0,2602,703233859371065344,,0,todosxlapazcol,#PreguntaDelDía ¿Te imaginas una Colombia en paz?,[],#PreguntaDelDía ¿Te imaginas una Colombia en paz?
2612,2016-03-27 20:20:22,0,2602,714185315980812288,,0,todosxlapazcol,Colombia: Denuncian plan para sabotear gestión de paz con asesinatos https://t.co/rftu4ptjpq,"[('https://t.co/rftu4ptjpq', '', 'https://t.co/rftu4ptjpq', '')]",Colombia: Denuncian plan para sabotear gestión de paz con asesinatos 
2573,2016-04-26 21:50:31,0,2602,725079637689249792,,0,todosxlapazcol,Entendiendo a los mas jóvenes ayudando sin recibir nada a cambio  siento la paz #pensamientosdepaz https://t.co/NqXOjVkojn,"[('https://t.co/NqXOjVkojn', '', 'https://t.co/NqXOjVkojn', '')]",Entendiendo a los mas jóvenes ayudando sin recibir nada a cambio  siento la paz #pensamientosdepaz 
2645,2016-03-11 11:05:21,0,2602,708247435752173568,,0,todosxlapazcol,Nosotros queremos vivir en una Colombia en paz ¿Y tú? @todosxlapazcol https://t.co/gMq1FQSPCR,"[('https://t.co/gMq1FQSPCR', '', 'https://t.co/gMq1FQSPCR', '')]",Nosotros queremos vivir en una Colombia en paz ¿Y tú? @todosxlapazcol 
2626,2016-03-20 21:55:14,0,2602,711672475210399744,,0,todosxlapazcol,Senado de EE. UU. aprueba apoyo al proceso de paz https://t.co/Ke7eE4XS1I via @ELTIEMPO,"[('https://t.co/Ke7eE4XS1I', '', 'https://t.co/Ke7eE4XS1I', '')]",Senado de EE. UU. aprueba apoyo al proceso de paz  via @ELTIEMPO
2572,2016-04-27 10:01:40,0,2602,725263636650950656,,0,todosxlapazcol,COLOMBIA: Holguín abordó avances en el proceso de paz con las Farc con secretario de la ONU https://t.co/xQ6g5VL2Je @ENTORNOi,"[('https://t.co/xQ6g5VL2Je', '', 'https://t.co/xQ6g5VL2Je', '')]",COLOMBIA: Holguín abordó avances en el proceso de paz con las Farc con secretario de la ONU  @ENTORNOi
2651,2016-03-08 17:17:55,0,2602,707254031849287680,,0,todosxlapazcol,Una paz incluyente donde todos aportemos en la construcción del país que soñamos @todosxlapazcol https://t.co/kc3RiHjZEb,"[('https://t.co/kc3RiHjZEb', '', 'https://t.co/kc3RiHjZEb', '')]",Una paz incluyente donde todos aportemos en la construcción del país que soñamos @todosxlapazcol 
2568,2016-04-29 10:10:23,0,2602,725990607097843712,,0,todosxlapazcol,Para los que no saben quienes somos los invitamos a visitar nuestra  página web: https://t.co/NpTrkuqsPf,"[('https://t.co/NpTrkuqsPf', '', 'https://t.co/NpTrkuqsPf', '')]",Para los que no saben quienes somos los invitamos a visitar nuestra  página web: 
2648,2016-03-09 21:35:20,0,2602,707681200404561920,,0,todosxlapazcol,La ONU y su papel en el proceso de paz de Colombia https://t.co/lCAAqsMEVR vía @ELTIEMPO,"[('https://t.co/lCAAqsMEVR', '', 'https://t.co/lCAAqsMEVR', '')]",La ONU y su papel en el proceso de paz de Colombia  vía @ELTIEMPO
